timestamp,gpu_utilization (%),memory_utilization (%),gpu_power_draw (W),gpu_temperature (°C),gpu_fan_speed (%),gpu_clock_speed (MHz),cpu_utilization (%),memory_usage (%),server_power_draw (W),server_temperature (°C),disk_usage (%),network_bandwidth (Mbps)
2025-03-23 08:54:59.495312,14.99,19.12,195.74,72.9,45.26,1739,67.93,68.78,380.56,45.2,32.4,242.25
2025-03-23 08:59:59.495312,70.05,62.55,120.8,76.5,34.78,1201,20.72,15.12,250.1,72.2,67.03,85.75
2025-03-23 09:04:59.495312,29.08,32.4,257.06,75.2,94.52,846,62.81,41.9,298.0,32.9,60.62,118.04
2025-03-23 09:09:59.495312,78.81,12.3,239.43,70.7,73.56,1464,58.47,16.89,253.45,54.5,69.46,340.75
2025-03-23 09:14:59.495312,94.6,43.19,170.93,59.8,92.96,1549,73.01,38.88,243.65,33.9,87.02,144.8
2025-03-23 09:19:59.495312,11.9,44.68,277.48,84.3,97.79,1224,31.77,55.64,552.98,49.9,54.12,811.97
2025-03-23 09:24:59.495312,47.57,47.37,295.17,65.6,59.77,1316,88.98,80.31,469.61,41.6,23.29,101.17
2025-03-23 09:29:59.495312,77.19,66.39,211.57,49.1,38.75,1759,91.52,32.64,569.5,72.2,77.26,912.53
2025-03-23 09:34:59.495312,76.01,34.71,213.15,53.2,35.5,1757,83.13,59.87,457.6,30.6,80.9,877.3
2025-03-23 09:39:59.495312,73.4,35.22,159.5,71.2,37.83,1436,56.48,23.17,537.58,47.6,23.74,247.97
2025-03-23 09:44:59.495312,36.41,14.84,216.9,81.6,76.69,1678,42.83,38.32,422.12,65.2,38.21,117.95
2025-03-23 09:49:59.495312,45.85,64.95,187.93,48.0,23.24,1127,10.22,85.78,385.05,38.5,77.79,150.26
2025-03-23 09:54:59.495312,58.55,55.43,160.44,43.7,24.11,886,90.25,69.81,411.39,66.7,48.21,581.13
2025-03-23 09:59:59.495312,92.65,37.95,113.44,79.7,68.65,1314,90.66,53.66,328.09,68.7,55.45,620.87
2025-03-23 10:04:59.495312,34.48,66.42,150.54,81.2,71.36,964,6.68,30.14,463.19,61.9,81.74,349.8
2025-03-23 10:09:59.495312,88.08,52.99,139.57,52.4,73.22,1022,37.12,40.38,558.87,39.4,27.1,331.99
2025-03-23 10:14:59.495312,29.24,47.54,208.41,57.0,49.75,1660,84.2,22.54,512.94,42.2,70.8,554.93
2025-03-23 10:19:59.495312,94.02,50.91,220.33,69.7,84.48,1096,12.28,38.28,384.8,37.5,36.12,340.35
2025-03-23 10:24:59.495312,65.32,60.91,221.71,54.8,62.69,1715,22.69,22.05,581.57,38.3,24.7,937.6
2025-03-23 10:29:59.495312,46.72,62.8,177.64,79.5,28.44,1250,93.08,73.62,594.17,31.6,69.69,413.5
2025-03-23 10:34:59.495312,60.21,33.12,184.25,44.8,83.77,1142,81.26,16.46,397.24,68.6,29.11,258.82
2025-03-23 10:39:59.495312,29.53,21.26,266.85,41.7,96.25,1735,87.09,25.15,545.86,53.8,76.03,188.67
2025-03-23 10:44:59.495312,29.68,22.53,195.25,49.4,24.8,1140,17.79,65.29,201.91,44.7,35.2,650.12
2025-03-23 10:49:59.495312,15.22,61.15,297.55,52.9,51.31,1260,24.02,82.2,226.66,43.0,23.64,360.33
2025-03-23 10:54:59.495312,15.26,79.83,187.92,45.1,59.0,1191,59.49,87.17,208.96,54.5,27.45,229.36
2025-03-23 10:59:59.495312,36.29,42.76,229.92,43.0,31.72,1700,50.16,76.88,509.27,44.7,83.1,312.02
2025-03-23 11:04:59.495312,73.66,23.56,110.07,74.0,89.42,1336,31.87,26.92,231.91,68.9,47.82,342.49
2025-03-23 11:09:59.495312,59.72,70.53,230.67,47.4,42.73,1350,84.55,32.86,206.82,39.5,42.67,644.54
2025-03-23 11:14:59.495312,14.23,76.6,270.29,81.1,82.64,1220,86.12,79.66,258.97,69.7,56.84,215.95
2025-03-23 11:19:59.495312,81.7,80.45,288.49,56.6,73.68,1180,31.25,81.15,322.52,59.9,67.47,746.16
2025-03-23 11:24:59.495312,59.12,58.55,299.46,70.2,67.84,1416,19.02,61.25,385.88,73.0,22.78,339.64
2025-03-23 11:29:59.495312,91.48,78.86,156.44,50.1,35.37,804,18.42,35.09,226.16,30.7,87.36,513.89
2025-03-23 11:34:59.495312,65.32,11.23,215.07,50.8,37.66,1447,48.6,27.92,399.59,32.7,91.89,672.1
2025-03-23 11:39:59.495312,20.77,18.58,190.14,65.9,23.79,803,16.96,78.18,299.22,52.5,51.3,566.44
2025-03-23 11:44:59.495312,47.64,17.41,212.76,65.2,39.26,1480,47.6,26.42,309.75,71.1,50.95,679.12
2025-03-23 11:49:59.495312,63.36,67.01,131.49,74.6,47.64,1115,46.57,62.94,528.76,62.9,85.89,356.47
2025-03-23 11:54:59.495312,7.54,15.57,271.23,74.1,86.65,1621,84.57,87.44,594.77,58.0,52.2,965.28
2025-03-23 11:59:59.495312,6.34,49.71,281.91,70.2,49.31,1717,31.66,66.42,385.55,31.4,84.21,486.04
2025-03-23 12:04:59.495312,16.65,47.82,189.93,60.2,80.37,877,55.46,30.61,328.71,45.9,22.13,355.84
2025-03-23 12:09:59.495312,27.65,34.86,156.09,80.1,55.16,1330,71.91,32.6,572.58,45.6,56.72,331.57
2025-03-23 12:14:59.495312,43.66,79.63,128.17,68.0,82.79,1516,58.63,17.43,400.18,54.4,91.43,90.56
2025-03-23 12:19:59.495312,48.87,23.63,236.75,84.6,98.1,1154,90.87,64.9,492.14,41.6,38.96,700.57
2025-03-23 12:24:59.495312,17.42,38.2,162.45,76.9,39.19,1635,59.2,51.47,365.5,42.0,39.96,299.39
2025-03-23 12:29:59.495312,65.61,71.93,281.91,42.0,88.99,832,86.17,26.52,281.02,57.9,67.26,960.98
2025-03-23 12:34:59.495312,58.65,12.43,234.2,54.4,69.75,1461,27.06,28.21,461.95,72.5,89.46,249.92
2025-03-23 12:39:59.495312,31.5,63.84,229.14,65.7,85.38,1504,55.47,10.72,465.94,59.7,34.91,553.02
2025-03-23 12:44:59.495312,6.23,75.31,211.88,72.5,72.13,938,53.9,88.27,384.07,60.1,89.12,748.7
2025-03-23 12:49:59.495312,11.99,84.58,109.16,64.8,53.92,1071,94.05,76.24,307.98,74.4,69.73,876.61
2025-03-23 12:54:59.495312,40.25,80.1,286.38,75.4,38.25,995,23.41,41.53,532.73,36.9,94.48,198.64
2025-03-23 12:59:59.495312,18.86,35.55,225.59,52.7,25.6,926,17.69,85.69,310.13,31.5,75.23,986.13
2025-03-23 13:04:59.495312,38.91,56.91,298.81,48.3,62.84,1148,60.05,64.17,463.61,63.5,70.09,911.41
2025-03-23 13:09:59.495312,61.54,16.18,207.47,42.4,99.23,1542,25.13,70.12,353.59,49.7,81.12,964.71
2025-03-23 13:14:59.495312,54.25,30.63,242.02,65.8,79.04,843,62.52,64.4,388.99,49.3,33.14,860.04
2025-03-23 13:19:59.495312,25.81,17.54,111.24,71.0,46.19,1541,92.52,70.55,284.56,40.1,90.95,883.79
2025-03-23 13:24:59.495312,35.94,35.21,226.35,54.7,86.18,1527,90.19,23.68,459.79,52.8,32.42,618.89
2025-03-23 13:29:59.495312,60.26,80.01,252.93,67.6,81.52,1043,25.8,54.99,290.33,49.9,21.93,853.04
2025-03-23 13:34:59.495312,82.48,37.77,255.7,42.3,42.53,808,20.38,77.95,394.29,45.5,72.34,557.31
2025-03-23 13:39:59.495312,72.79,54.95,254.02,44.5,21.14,1561,55.47,11.56,331.38,49.9,33.84,561.31
2025-03-23 13:44:59.495312,54.81,44.67,145.26,71.6,29.45,1511,57.81,19.88,585.44,47.3,76.91,584.45
2025-03-23 13:49:59.495312,37.61,46.71,295.08,56.6,90.18,1645,64.6,29.65,592.89,72.3,79.63,996.5
2025-03-23 13:54:59.495312,37.85,87.57,299.04,70.2,86.93,878,71.73,33.58,501.4,74.1,37.75,149.18
2025-03-23 13:59:59.495312,84.15,33.69,115.12,77.4,43.62,1556,59.09,24.62,593.57,67.8,26.5,815.33
2025-03-23 14:04:59.495312,8.53,60.19,287.29,78.4,42.82,989,15.06,59.95,245.42,74.6,57.56,309.65
2025-03-23 14:09:59.495312,93.92,43.61,157.89,47.7,83.43,885,76.11,33.52,596.93,42.0,86.77,393.17
2025-03-23 14:14:59.495312,64.79,14.89,237.86,61.9,95.02,1284,12.16,22.65,241.42,67.9,83.55,126.51
2025-03-23 14:19:59.495312,66.3,49.15,167.62,73.0,82.33,1070,6.8,82.47,366.18,48.3,28.78,384.0
2025-03-23 14:24:59.495312,8.42,75.07,293.55,74.8,68.45,1573,74.27,65.6,295.58,63.6,92.36,991.22
2025-03-23 14:29:59.495312,59.5,17.9,120.3,75.3,39.41,1312,54.35,29.68,581.54,39.1,39.8,427.22
2025-03-23 14:34:59.495312,48.63,15.57,199.55,50.3,62.06,819,67.87,38.88,454.32,66.5,46.2,686.2
2025-03-23 14:39:59.495312,14.52,22.29,185.61,48.7,38.68,1288,39.45,69.26,438.85,33.8,31.18,164.68
2025-03-23 14:44:59.495312,30.01,71.15,165.2,66.6,84.64,1731,6.0,73.27,598.98,42.2,48.34,926.37
2025-03-23 14:49:59.495312,85.13,67.92,229.11,73.3,50.96,929,34.79,24.11,444.97,67.0,67.67,836.36
2025-03-23 14:54:59.495312,54.5,55.2,126.21,54.4,86.7,1637,59.73,84.93,458.46,63.6,57.96,416.98
2025-03-23 14:59:59.495312,42.21,47.46,243.33,44.7,50.53,1569,25.31,72.82,217.91,52.6,82.07,381.04
2025-03-23 15:04:59.495312,11.54,81.07,296.12,72.3,85.93,1442,66.9,78.55,543.62,60.3,68.1,460.65
2025-03-23 15:09:59.495312,69.27,71.34,260.91,53.5,46.67,806,76.5,21.51,588.04,38.4,39.77,431.2
2025-03-23 15:14:59.495312,68.26,74.96,272.0,47.5,55.21,1651,45.88,21.47,584.12,60.0,61.81,295.15
2025-03-23 15:19:59.495312,60.26,75.06,171.93,46.6,69.24,1552,83.81,34.43,288.44,30.4,24.81,991.3
2025-03-23 15:24:59.495312,50.92,61.42,164.98,54.2,25.62,1503,81.93,15.17,290.37,67.5,63.56,820.02
2025-03-23 15:29:59.495312,44.04,46.64,203.41,66.7,95.86,1736,84.03,17.29,346.42,53.2,49.22,304.53
2025-03-23 15:34:59.495312,58.39,79.17,109.15,56.1,65.89,1109,64.49,21.46,324.08,72.5,27.38,982.64
2025-03-23 15:39:59.495312,26.01,84.08,289.07,40.9,60.63,1608,32.43,66.99,322.25,51.5,43.06,64.75
2025-03-23 15:44:59.495312,89.71,11.9,128.76,44.4,87.15,1426,48.31,12.42,442.09,49.5,87.36,466.0
2025-03-23 15:49:59.495312,57.99,14.12,280.6,53.1,89.26,1700,68.95,16.66,522.24,50.3,63.95,591.01
2025-03-23 15:54:59.495312,33.01,86.7,116.72,69.7,61.78,1272,23.95,85.53,574.71,46.2,87.74,85.71
2025-03-23 15:59:59.495312,45.47,32.17,264.52,44.4,94.18,901,71.5,16.69,227.14,37.5,50.81,202.99
2025-03-23 16:04:59.495312,77.51,79.87,130.39,65.2,25.18,1137,54.33,53.0,311.19,67.9,93.42,295.22
2025-03-23 16:09:59.495312,19.55,41.1,107.63,45.4,29.06,1118,13.64,61.41,302.01,47.5,47.0,734.22
2025-03-23 16:14:59.495312,31.36,19.53,243.9,49.5,67.74,1312,55.16,86.69,342.98,53.8,76.76,942.76
2025-03-23 16:19:59.495312,66.16,16.44,156.05,47.7,48.33,824,11.01,81.98,369.73,30.9,42.91,643.31
2025-03-23 16:24:59.495312,33.39,22.52,242.9,43.0,57.14,1520,6.29,45.25,355.67,32.7,27.95,584.53
2025-03-23 16:29:59.495312,76.33,29.99,211.02,70.2,46.25,1229,85.07,85.37,580.86,56.9,82.48,559.92
2025-03-23 16:34:59.495312,16.74,49.08,121.76,60.9,52.38,942,49.09,44.58,374.85,69.6,77.19,383.17
2025-03-23 16:39:59.495312,73.64,66.12,286.43,77.4,85.81,1508,53.9,63.59,420.64,52.2,81.55,836.33
2025-03-23 16:44:59.495312,11.15,88.91,190.46,44.5,67.48,1456,30.19,30.77,499.45,37.4,42.48,563.73
2025-03-23 16:49:59.495312,6.13,45.32,246.89,46.5,99.79,948,53.85,60.93,490.03,35.2,72.77,268.6
2025-03-23 16:54:59.495312,85.84,51.45,200.2,53.8,82.95,1492,20.2,53.06,433.19,70.5,36.49,179.99
2025-03-23 16:59:59.495312,57.32,51.75,220.87,74.5,41.89,854,72.11,58.55,544.33,61.6,20.85,986.24
2025-03-23 17:04:59.495312,36.66,53.15,160.55,53.8,41.15,1270,79.1,64.61,449.67,73.5,84.99,66.6
2025-03-23 17:09:59.495312,25.93,51.42,140.07,58.4,46.87,1162,82.03,23.88,549.9,33.7,59.26,936.77
2025-03-23 17:14:59.495312,60.52,10.7,208.51,53.6,87.46,1449,14.6,34.1,321.11,70.6,93.77,257.39
2025-03-23 17:19:59.495312,50.81,10.14,188.04,43.6,22.18,1008,55.2,68.9,252.81,68.1,48.88,674.67
2025-03-23 17:24:59.495312,94.24,17.81,178.02,82.3,38.41,984,77.79,23.11,527.81,70.2,91.77,336.46
2025-03-23 17:29:59.495312,93.49,18.12,234.51,64.7,92.39,864,16.54,37.54,353.01,30.3,66.13,866.82
2025-03-23 17:34:59.495312,62.15,66.39,238.1,75.5,71.19,1348,13.96,63.32,460.43,63.4,58.42,566.27
2025-03-23 17:39:59.495312,44.86,26.39,109.18,69.6,38.15,911,78.52,85.01,494.92,54.7,42.71,184.0
2025-03-23 17:44:59.495312,49.2,81.58,167.75,63.1,37.53,1062,76.71,16.02,330.68,55.8,81.9,306.34
2025-03-23 17:49:59.495312,66.42,84.29,182.35,44.0,89.01,875,45.38,51.32,402.07,51.1,82.16,354.3
2025-03-23 17:54:59.495312,14.14,88.07,119.38,68.9,91.5,1095,14.87,16.55,557.97,63.4,51.27,891.63
2025-03-23 17:59:59.495312,34.55,85.13,147.18,47.0,40.49,977,51.45,40.33,551.92,75.0,74.55,778.4
2025-03-23 18:04:59.495312,11.77,31.75,110.33,58.6,53.64,1565,40.53,24.03,499.74,62.0,53.54,838.11
2025-03-23 18:09:59.495312,11.6,50.78,299.25,68.3,86.77,800,51.67,61.96,505.1,60.5,75.47,99.64
2025-03-23 18:14:59.495312,22.63,24.04,247.31,75.2,81.68,947,44.59,70.63,559.07,59.4,94.56,599.84
2025-03-23 18:19:59.495312,48.67,74.5,117.49,70.8,85.11,1675,56.17,29.79,494.53,61.3,39.69,999.22
2025-03-23 18:24:59.495312,75.63,81.07,104.05,70.2,61.47,1470,70.44,67.03,335.83,45.4,67.55,795.94
2025-03-23 18:29:59.495312,48.69,78.1,243.86,46.7,92.92,1635,74.74,45.75,248.31,44.4,48.49,164.67
2025-03-23 18:34:59.495312,35.19,44.67,187.84,55.6,46.08,1785,63.41,32.69,368.75,65.3,61.13,694.88
2025-03-23 18:39:59.495312,12.41,70.69,257.36,41.9,32.53,1579,22.9,51.87,234.94,32.4,85.56,758.06
2025-03-23 18:44:59.495312,54.53,17.81,284.7,72.4,76.7,1461,40.74,40.37,246.31,64.2,46.07,538.54
2025-03-23 18:49:59.495312,29.41,13.22,219.86,82.9,63.15,928,11.41,28.4,580.07,66.6,25.43,124.82
2025-03-23 18:54:59.495312,60.34,70.26,137.42,51.9,88.37,1437,45.65,70.55,470.35,53.5,79.92,82.95
2025-03-23 18:59:59.495312,92.95,44.03,256.44,43.9,26.49,1312,92.33,73.8,540.64,71.0,61.63,940.92
2025-03-23 19:04:59.495312,15.02,89.64,291.16,61.4,87.5,1698,62.76,74.02,457.16,51.3,53.71,294.64
2025-03-23 19:09:59.495312,24.09,17.78,216.05,78.6,43.46,1428,18.92,40.57,367.42,38.0,33.75,410.02
2025-03-23 19:14:59.495312,47.58,78.45,236.4,64.8,72.39,1771,29.17,23.56,210.06,46.3,26.96,805.51
2025-03-23 19:19:59.495312,92.18,48.4,167.49,42.1,23.21,1301,10.81,77.23,582.33,70.8,40.91,704.8
2025-03-23 19:24:59.495312,74.46,76.17,176.31,83.8,68.77,948,21.42,36.34,228.37,74.7,73.92,970.14
2025-03-23 19:29:59.495312,85.84,75.37,246.93,77.3,77.38,1068,48.91,69.85,444.07,49.0,50.88,138.2
2025-03-23 19:34:59.495312,35.03,83.28,285.55,45.9,49.5,1500,36.04,75.4,240.88,37.5,62.77,721.57
2025-03-23 19:39:59.495312,94.28,33.83,225.8,81.5,37.23,1452,23.36,71.45,313.66,42.9,26.15,128.12
2025-03-23 19:44:59.495312,14.25,85.98,257.97,60.3,63.01,904,18.19,41.18,274.33,54.9,29.24,50.16
2025-03-23 19:49:59.495312,9.77,22.13,134.33,56.7,86.66,1265,64.05,85.04,421.49,55.7,20.85,164.22
2025-03-23 19:54:59.495312,82.0,16.56,142.39,60.7,45.88,1563,55.23,62.81,554.83,58.4,70.5,635.89
2025-03-23 19:59:59.495312,88.45,44.53,206.41,77.6,40.2,1728,80.84,56.06,454.25,67.6,39.83,692.38
2025-03-23 20:04:59.495312,13.15,76.27,135.31,69.7,42.31,1701,21.49,65.83,465.68,62.0,92.52,466.42
2025-03-23 20:09:59.495312,15.21,47.87,227.0,42.7,95.93,1080,81.32,13.58,563.57,41.7,43.13,93.77
2025-03-23 20:14:59.495312,7.99,76.34,158.33,83.1,48.74,1206,57.01,41.24,499.77,47.8,47.27,652.36
2025-03-23 20:19:59.495312,14.41,68.37,258.31,46.7,20.29,1655,28.96,80.5,546.38,67.8,55.21,131.53
2025-03-23 20:24:59.495312,23.85,26.75,261.62,73.6,82.53,1412,29.62,22.89,366.56,58.5,43.94,184.64
2025-03-23 20:29:59.495312,92.31,85.91,192.76,68.6,75.94,1593,40.13,43.15,546.14,37.5,81.31,536.95
2025-03-23 20:34:59.495312,65.11,14.86,136.16,48.4,30.29,1699,46.41,42.42,458.34,44.6,85.72,373.35
2025-03-23 20:39:59.495312,75.07,81.86,229.35,47.7,98.79,1157,12.43,38.48,254.24,65.6,20.83,491.52
2025-03-23 20:44:59.495312,74.85,34.36,298.56,79.2,68.64,1474,80.78,54.99,215.49,37.7,69.1,653.32
2025-03-23 20:49:59.495312,53.16,50.01,224.52,58.9,60.06,1002,15.94,89.7,297.61,61.1,71.46,202.01
2025-03-23 20:54:59.495312,76.77,43.79,107.15,69.5,50.58,1411,48.51,30.47,351.34,55.4,92.11,898.43
2025-03-23 20:59:59.495312,58.62,23.75,103.46,62.7,91.89,1080,39.47,66.4,535.03,36.6,47.78,581.51
2025-03-23 21:04:59.495312,33.31,38.65,164.07,72.7,39.52,1715,51.11,70.64,496.5,61.0,34.65,70.99
2025-03-23 21:09:59.495312,55.5,25.43,139.16,61.6,42.86,1056,84.87,56.76,582.15,36.4,59.04,647.03
2025-03-23 21:14:59.495312,53.02,26.31,262.61,52.9,29.79,893,94.02,17.8,423.67,47.9,53.57,490.02
2025-03-23 21:19:59.495312,79.11,24.96,268.96,56.4,80.73,1123,6.82,55.79,499.1,43.9,79.38,716.56
2025-03-23 21:24:59.495312,93.36,49.12,151.72,78.7,67.64,1590,40.39,86.28,310.11,61.1,87.8,794.83
2025-03-23 21:29:59.495312,41.99,73.83,165.13,61.1,68.73,1538,78.58,37.36,471.83,65.2,26.5,941.9
2025-03-23 21:34:59.495312,73.71,55.52,147.25,49.6,37.48,1161,34.39,61.18,482.46,37.6,83.49,998.43
2025-03-23 21:39:59.495312,13.98,81.46,281.68,82.1,72.09,1461,63.41,86.75,539.37,66.5,88.17,572.14
2025-03-23 21:44:59.495312,74.91,60.92,200.53,75.8,81.24,1150,94.3,73.84,414.56,30.3,89.31,583.43
2025-03-23 21:49:59.495312,38.43,65.15,231.23,42.5,48.63,861,63.21,65.06,459.6,53.9,77.32,71.32
2025-03-23 21:54:59.495312,8.55,63.41,183.1,85.0,84.11,1440,15.01,87.69,281.22,53.3,75.66,871.91
2025-03-23 21:59:59.495312,37.69,45.96,226.2,71.3,47.9,986,80.86,23.65,494.7,58.1,21.12,77.28
2025-03-23 22:04:59.495312,59.96,65.15,177.17,47.2,80.65,1379,92.0,71.82,535.36,40.8,89.01,651.03
2025-03-23 22:09:59.495312,15.73,15.58,167.94,50.7,22.7,1714,69.13,42.55,437.5,30.4,46.36,143.65
2025-03-23 22:14:59.495312,88.16,78.79,226.9,71.2,64.09,1341,42.72,38.83,246.27,50.5,23.08,321.55
2025-03-23 22:19:59.495312,11.99,72.22,218.21,75.1,97.56,1696,90.36,51.65,325.14,33.2,50.97,183.31
2025-03-23 22:24:59.495312,88.7,29.62,158.71,50.8,98.5,1103,92.17,12.7,390.21,70.1,74.96,180.52
2025-03-23 22:29:59.495312,68.64,71.44,129.87,51.6,42.54,1586,89.16,35.0,470.86,37.8,53.15,120.87
2025-03-23 22:34:59.495312,34.67,11.01,173.72,53.8,55.31,1438,42.06,23.3,328.13,49.1,76.85,351.99
2025-03-23 22:39:59.495312,40.17,27.38,183.04,66.9,25.04,1235,76.07,21.1,536.12,49.5,58.21,452.47
2025-03-23 22:44:59.495312,71.67,15.21,225.74,47.7,89.87,1012,63.88,36.99,348.72,54.9,42.46,491.25
2025-03-23 22:49:59.495312,59.13,72.42,282.91,44.7,65.49,1205,21.17,74.18,217.13,65.2,35.22,467.72
2025-03-23 22:54:59.495312,65.45,70.47,107.24,70.5,50.81,1617,53.2,26.09,517.6,51.2,51.58,547.51
2025-03-23 22:59:59.495312,40.02,75.09,148.73,75.1,29.02,1761,72.29,52.51,457.69,31.2,22.69,866.8
2025-03-23 23:04:59.495312,48.9,10.36,138.74,62.5,95.74,933,85.63,69.89,520.78,64.7,51.69,650.21
2025-03-23 23:09:59.495312,94.09,50.1,200.46,56.4,62.42,1759,82.63,29.28,339.56,33.7,25.15,66.42
2025-03-23 23:14:59.495312,24.25,66.39,185.94,59.4,42.63,1716,18.92,83.94,207.05,58.9,85.78,214.3
2025-03-23 23:19:59.495312,42.61,22.43,245.81,57.5,48.02,1792,48.92,79.32,229.5,66.2,63.16,381.5
2025-03-23 23:24:59.495312,31.26,61.98,148.48,83.2,41.66,1714,48.04,30.09,244.72,42.7,68.45,951.59
2025-03-23 23:29:59.495312,73.86,16.73,218.9,74.6,68.14,1018,85.89,89.17,522.06,50.2,41.66,124.18
2025-03-23 23:34:59.495312,73.76,24.51,276.77,49.4,94.4,1220,5.17,63.53,320.57,30.6,36.94,724.61
2025-03-23 23:39:59.495312,31.32,48.06,282.14,57.3,88.54,1118,71.48,32.89,599.16,66.2,73.09,81.44
2025-03-23 23:44:59.495312,12.33,62.29,291.76,64.5,56.83,956,60.68,64.48,503.36,61.6,70.37,394.41
2025-03-23 23:49:59.495312,6.03,21.67,254.65,67.6,86.12,987,87.94,63.3,440.46,40.4,29.2,781.64
2025-03-23 23:54:59.495312,43.47,24.82,281.2,61.1,53.85,1275,46.12,58.5,593.45,47.6,37.9,376.73
2025-03-23 23:59:59.495312,41.93,26.36,146.91,76.5,40.18,961,64.19,66.94,326.52,61.3,90.99,458.77
2025-03-24 00:04:59.495312,93.96,29.1,139.52,74.5,98.67,928,92.55,31.47,266.25,46.1,42.81,910.04
2025-03-24 00:09:59.495312,47.28,28.12,101.3,62.7,44.31,1103,71.95,88.32,494.91,37.3,21.94,112.86
2025-03-24 00:14:59.495312,28.08,41.61,241.37,78.4,45.9,888,11.06,78.63,311.23,53.3,24.78,551.28
2025-03-24 00:19:59.495312,85.21,62.3,287.49,73.8,99.18,1694,20.08,69.66,584.41,62.6,78.16,397.93
2025-03-24 00:24:59.495312,49.2,45.04,137.39,75.0,30.71,1716,78.93,12.1,595.23,44.4,76.79,965.62
2025-03-24 00:29:59.495312,58.93,72.08,227.39,83.0,80.84,961,35.13,57.23,570.56,35.5,48.64,804.01
2025-03-24 00:34:59.495312,13.61,67.54,249.29,52.0,94.87,1721,68.53,66.52,577.9,67.3,31.49,165.97
2025-03-24 00:39:59.495312,39.46,20.12,285.52,52.0,60.94,835,67.98,78.33,446.26,41.4,57.36,931.04
2025-03-24 00:44:59.495312,89.98,13.91,229.37,80.0,20.2,1026,94.43,85.69,476.85,53.1,44.89,250.65
2025-03-24 00:49:59.495312,58.06,80.24,294.06,74.8,50.0,950,47.29,83.27,237.7,61.1,48.05,130.58
2025-03-24 00:54:59.495312,36.01,16.39,168.93,81.7,28.93,1392,71.4,42.48,505.22,44.3,39.57,564.51
2025-03-24 00:59:59.495312,61.31,21.87,169.99,42.8,53.3,846,9.39,81.72,280.83,59.2,24.71,749.8
2025-03-24 01:04:59.495312,86.94,11.77,208.6,68.2,83.2,1515,46.63,10.06,536.13,50.7,79.34,730.25
2025-03-24 01:09:59.495312,29.66,60.27,176.7,46.5,55.1,1739,21.8,38.12,584.61,55.7,66.37,557.35
2025-03-24 01:14:59.495312,50.46,56.59,100.29,62.7,54.55,1459,80.65,19.11,284.95,56.6,82.6,518.1
2025-03-24 01:19:59.495312,91.28,88.95,246.35,47.0,64.54,1030,80.59,80.65,231.21,67.1,57.74,971.07
2025-03-24 01:24:59.495312,20.52,80.95,250.34,45.8,66.54,1338,26.27,84.24,393.56,59.5,93.87,829.53
2025-03-24 01:29:59.495312,69.77,42.87,249.39,40.5,88.5,1500,33.65,30.48,516.62,41.9,92.19,713.71
2025-03-24 01:34:59.495312,60.3,39.73,169.0,68.4,44.67,964,68.22,39.38,508.26,32.7,40.38,235.45
2025-03-24 01:39:59.495312,66.17,33.75,204.46,56.2,85.73,1523,71.44,88.71,478.73,30.1,49.02,828.78
2025-03-24 01:44:59.495312,36.61,22.19,171.99,44.7,65.27,1619,64.19,55.29,528.28,70.7,76.45,762.29
2025-03-24 01:49:59.495312,33.25,21.05,103.21,54.5,44.04,1386,94.7,49.76,270.0,72.4,78.25,992.43
2025-03-24 01:54:59.495312,66.58,20.58,212.49,47.6,43.61,1403,83.18,50.03,460.78,34.2,88.3,176.35
2025-03-24 01:59:59.495312,24.4,19.13,124.75,82.4,48.89,1373,42.54,65.7,442.27,51.9,68.95,729.53
2025-03-24 02:04:59.495312,42.77,29.24,116.01,54.4,69.82,865,34.43,86.36,261.37,36.8,55.63,980.13
2025-03-24 02:09:59.495312,21.94,34.53,251.1,55.0,38.46,1719,58.72,39.33,365.77,72.7,48.32,489.46
2025-03-24 02:14:59.495312,5.75,86.93,101.9,77.8,93.63,879,78.59,23.81,541.01,41.1,51.44,746.74
2025-03-24 02:19:59.495312,92.31,56.28,291.8,69.1,65.99,939,47.78,24.8,588.72,52.6,83.78,976.6
2025-03-24 02:24:59.495312,43.85,89.01,203.05,72.0,93.6,1199,71.39,11.63,466.17,37.5,93.5,570.11
2025-03-24 02:29:59.495312,92.24,39.8,296.6,68.6,23.71,1731,6.72,54.43,568.78,45.0,23.89,714.09
2025-03-24 02:34:59.495312,17.63,46.61,111.6,82.6,47.41,929,88.33,84.33,252.82,42.0,63.52,69.08
2025-03-24 02:39:59.495312,57.86,35.97,216.71,49.3,21.82,1784,74.65,67.05,590.02,51.4,59.0,543.68
2025-03-24 02:44:59.495312,23.09,24.63,169.87,84.5,41.78,1565,40.48,89.44,213.4,48.9,48.21,293.01
2025-03-24 02:49:59.495312,76.11,21.45,268.7,77.4,88.96,1245,39.56,82.76,410.9,44.9,83.87,174.68
2025-03-24 02:54:59.495312,75.53,85.61,172.24,66.5,22.93,1631,14.26,49.35,316.4,34.8,63.18,723.17
2025-03-24 02:59:59.495312,15.13,88.94,152.1,69.8,54.89,828,78.45,48.92,525.56,51.8,43.48,87.14
2025-03-24 03:04:59.495312,87.09,13.59,271.51,69.2,29.41,1787,74.18,60.27,287.02,68.3,53.31,909.62
2025-03-24 03:09:59.495312,22.52,22.03,174.93,42.6,53.35,1001,61.72,18.87,204.61,62.9,46.76,541.88
